Load,Actuator,Time,Strain
104.3796,7.118056,50.71,0.00634768
104.9704,7.125,50.777,0.006382229
104.8284,7.125,50.843,0.006407749
104.1082,7.125,50.91,0.006424838
101.9986,7.125,50.977,0.006422862
99.0659,7.111111,51.043,0.006400095
97.32228,7.104167,51.11,0.006381575
96.98685,7.104167,51.177,0.006381854
97.16791,7.104167,51.243,0.006384109
98.41118,7.104167,51.31,0.006390477
100.5928,7.111111,51.377,0.006413779
102.5794,7.118056,51.443,0.006432735
104.1467,7.125,51.51,0.006452789
104.8307,7.131944,51.577,0.006479507
104.6957,7.138889,51.643,0.006504555
103.4411,7.138889,51.71,0.006513484
101.3024,7.131944,51.777,0.006505514
99.64186,7.125,51.843,0.006491925
98.6398,7.118056,51.91,0.006482016
98.71636,7.118056,51.977,0.006483053
99.38966,7.118056,52.043,0.006492035
100.9666,7.125,52.11,0.006498928
102.6873,7.131944,52.177,0.006520262
104.1541,7.138889,52.243,0.006539393
104.975,7.145833,52.31,0.006563199
104.8731,7.145833,52.377,0.006590946
104.415,7.145833,52.443,0.006605187
103.006,7.145833,52.51,0.006605646
100.8136,7.138889,52.577,0.006594288
99.36595,7.131944,52.643,0.006583462
98.84784,7.131944,52.71,0.006576063
98.91715,7.131944,52.777,0.006581782
99.73655,7.131944,52.843,0.006585727
101.5948,7.131944,52.91,0.006597411
103.8484,7.145833,52.977,0.0066235
105.2471,7.152778,53.043,0.006654239
105.463,7.159722,53.11,0.006687988
104.7776,7.159722,53.177,0.006715379
102.5456,7.159722,53.243,0.006713173
99.68534,7.145833,53.31,0.006688936
97.7802,7.138889,53.377,0.006678029
97.06324,7.131944,53.443,0.00667297
97.11572,7.131944,53.51,0.006668421
98.11572,7.131944,53.577,0.006679354
100.0387,7.138889,53.643,0.006695489
101.8923,7.145833,53.71,0.006709298
103.4589,7.152778,53.777,0.006727176
104.4441,7.159722,53.843,0.006746034
104.926,7.166666,53.91,0.006764794
104.5698,7.166666,53.977,0.006787049
103.7847,7.166666,54.043,0.006797141
102.2054,7.166666,54.11,0.006789793
100.7026,7.159722,54.177,0.00678257
99.72459,7.152778,54.243,0.006775944
99.78001,7.152778,54.31,0.006770378
100.6969,7.152778,54.377,0.006784861
102.3391,7.159722,54.443,0.006799108
103.8938,7.166666,54.51,0.006811948
105.0477,7.173611,54.577,0.006842223
105.3468,7.180556,54.643,0.00687245
104.7328,7.180556,54.71,0.006891342
102.9847,7.180556,54.777,0.006899461
100.6652,7.173611,54.843,0.006882944
98.90368,7.166666,54.91,0.006866335
98.4108,7.159722,54.977,0.006865218
98.43577,7.159722,55.043,0.006864427
99.23531,7.159722,55.11,0.00686799
101.1148,7.159722,55.177,0.006886067
103.0621,7.173611,55.243,0.00690444
104.4933,7.180556,55.31,0.006922413
105.2605,7.1875,55.377,0.006953993
105.0316,7.1875,55.443,0.00697896
104.3764,7.1875,55.51,0.006990359
102.5612,7.1875,55.577,0.006992184
100.1081,7.180556,55.643,0.006974148
98.54466,7.173611,55.71,0.00695891
97.91771,7.166666,55.777,0.006959075
98.50082,7.166666,55.843,0.006960731
100.1944,7.173611,55.91,0.006971153
102.0942,7.180556,55.977,0.006989235
103.8518,7.1875,56.043,0.007010619
104.8697,7.194445,56.11,0.007030465
105.1629,7.201389,56.177,0.00706031
104.5749,7.201389,56.243,0.007078981
103.1091,7.201389,56.31,0.007078707
101.0842,7.194445,56.377,0.007069789
99.76166,7.1875,56.443,0.00706108
99.18576,7.1875,56.51,0.007053196
99.16166,7.1875,56.577,0.007057616
99.74841,7.1875,56.643,0.007060365
101.3668,7.1875,56.71,0.00707093
103.617,7.194445,56.777,0.007096773
105.2407,7.208333,56.843,0.007125785
105.644,7.215278,56.91,0.007159165
104.8996,7.215278,56.977,0.007188406
102.8371,7.215278,57.043,0.007183784
100.0707,7.201389,57.11,0.007162429
98.2513,7.194445,57.177,0.007152323
97.53773,7.194445,57.243,0.007145716
97.69466,7.1875,57.31,0.007141874
99.07935,7.1875,57.377,0.007156979
100.7012,7.194445,57.443,0.007167988
102.4889,7.201389,57.51,0.007183837
103.9879,7.215278,57.577,0.007207489
104.7212,7.215278,57.643,0.007226063
104.7864,7.222222,57.71,0.007243601
104.4366,7.222222,57.777,0.007262002
103.6538,7.222222,57.843,0.007265431
102.2349,7.222222,57.91,0.007260655
100.723,7.215278,57.977,0.007254386
100.157,7.215278,58.043,0.007248814
100.0259,7.215278,58.11,0.00724686
100.6364,7.215278,58.177,0.00725295
102.2292,7.215278,58.243,0.00726654
104.318,7.222222,58.31,0.007286277
105.7655,7.236111,58.377,0.007328028
105.6578,7.243055,58.443,0.007362427
104.3775,7.243055,58.51,0.007379762
101.758,7.236111,58.577,0.007370607
99.18117,7.229167,58.643,0.007351082
97.4912,7.215278,58.71,0.007334719
97.2751,7.215278,58.777,0.007337036
97.50862,7.215278,58.843,0.007335729
98.75007,7.215278,58.91,0.007340348
100.8773,7.222222,58.977,0.007361657
102.729,7.229167,59.043,0.007381099
104.1173,7.236111,59.11,0.007395297
104.8174,7.243055,59.177,0.007421242
104.938,7.25,59.243,0.007442053
104.2127,7.25,59.31,0.007451836
102.7829,7.25,59.377,0.00745574
101.1358,7.243055,59.443,0.007440702
100.2134,7.243055,59.51,0.007432852
100.0314,7.236111,59.577,0.007435066
100.8902,7.236111,59.643,0.007439381
102.5086,7.243055,59.71,0.00745171
104.1332,7.25,59.777,0.007474803
105.1862,7.256945,59.843,0.00749775
105.3429,7.263889,59.91,0.007521258
104.7381,7.263889,59.977,0.00754567
103.4712,7.263889,60.043,0.007551629
101.1734,7.256945,60.11,0.007536424
99.4922,7.25,60.177,0.007524742
98.93222,7.25,60.243,0.007521341
98.85561,7.25,60.31,0.007518157
99.627,7.25,60.377,0.007527127
101.3885,7.25,60.443,0.007540503
103.6004,7.263889,60.51,0.00756025
105.1215,7.270833,60.577,0.007591724
105.3884,7.277778,60.643,0.007626505
104.701,7.277778,60.71,0.007645828
103.003,7.277778,60.777,0.007654636
100.203,7.270833,60.843,0.007633667
98.16001,7.256945,60.91,0.007614449
97.47977,7.256945,60.977,0.007613612
97.37427,7.256945,61.043,0.007611429
98.0031,7.256945,61.11,0.007612391
99.82749,7.256945,61.177,0.007632611
102.0923,7.263889,61.243,0.007650951
103.9381,7.277778,61.31,0.007671283
104.7793,7.284722,61.377,0.007702783
104.7348,7.284722,61.443,0.007723584
104.2207,7.284722,61.51,0.007738521
102.8198,7.284722,61.577,0.007746944
100.2899,7.284722,61.643,0.007728832
98.19074,7.270833,61.71,0.007709685
97.61124,7.270833,61.777,0.007708737
97.54515,7.270833,61.843,0.007707066
98.3607,7.270833,61.91,0.007711673
100.3777,7.270833,61.977,0.007728899
102.7432,7.284722,62.043,0.007752129
104.4333,7.291667,62.11,0.007775803
105.0143,7.298611,62.177,0.007816294
104.4137,7.305556,62.243,0.007842242
102.2502,7.305556,62.31,0.00784022
99.73758,7.291667,62.377,0.007825781
97.89687,7.284722,62.443,0.007812384
96.97483,7.277778,62.51,0.007801763
97.23409,7.277778,62.577,0.007807564
98.32003,7.277778,62.643,0.007812413
100.0672,7.284722,62.71,0.007823685
101.9212,7.291667,62.777,0.007845626
103.2894,7.298611,62.843,0.007864161
104.018,7.305556,62.91,0.007881636
104.2974,7.3125,62.977,0.007908927
103.5818,7.3125,63.043,0.007923332
102.1353,7.3125,63.11,0.007922073
100.3844,7.305556,63.177,0.007914597
99.21828,7.298611,63.243,0.007906078
98.99231,7.298611,63.31,0.00790279
99.40827,7.298611,63.377,0.00790708
100.6387,7.298611,63.443,0.007914227
102.3252,7.305556,63.51,0.007928557
103.8444,7.3125,63.577,0.007957277
104.5238,7.319444,63.643,0.007987302
104.1328,7.326389,63.71,0.008012376
102.8363,7.326389,63.777,0.008031335
100.3882,7.319444,63.843,0.008015693
98.23638,7.3125,63.91,0.007997462
97.22006,7.305556,63.977,0.007993603
97.03466,7.305556,64.043,0.007989689
97.41776,7.305556,64.11,0.007991574
98.90961,7.305556,64.177,0.008006452
100.9909,7.3125,64.243,0.008023407
102.8211,7.319444,64.31,0.008041229
103.9526,7.333333,64.377,0.008070646
103.9475,7.333333,64.443,0.008095673
103.4691,7.333333,64.51,0.008110293
102.3264,7.333333,64.577,0.008119414
100.1078,7.333333,64.643,0.008104072
98.14823,7.326389,64.71,0.008086741
97.54677,7.319444,64.777,0.008085191
97.63727,7.319444,64.843,0.008085428
98.67233,7.319444,64.91,0.008090037
100.7729,7.326389,64.977,0.008110069
102.6394,7.333333,65.043,0.008129107
103.946,7.340278,65.11,0.008151046
104.2267,7.347222,65.177,0.008184835
103.868,7.354167,65.243,0.008201377
102.3037,7.354167,65.31,0.008202879
100.4177,7.347222,65.377,0.008195284
98.9913,7.340278,65.443,0.008182138
98.56678,7.340278,65.51,0.008175018
98.64157,7.340278,65.577,0.008178008
99.49266,7.340278,65.643,0.008185943
101.3296,7.340278,65.71,0.008200078
103.4251,7.354167,65.777,0.00822838
104.456,7.361111,65.843,0.00825397
104.3748,7.368056,65.91,0.008277927
103.6688,7.368056,65.977,0.00829533
102.0707,7.368056,66.043,0.008290731
100.011,7.361111,66.11,0.00827405
98.7364,7.354167,66.177,0.00826614
98.66973,7.354167,66.243,0.008267163
99.19428,7.354167,66.31,0.008268194
100.7853,7.354167,66.377,0.008284084
102.5421,7.361111,66.443,0.008298371
103.9385,7.375,66.51,0.008318764
104.5586,7.381944,66.577,0.008348481
104.248,7.381944,66.643,0.0083616
103.8345,7.381944,66.71,0.008371673
103.3584,7.381944,66.777,0.00838083
102.3359,7.381944,66.843,0.008377976
101.0563,7.381944,66.91,0.008368029
100.009,7.381944,66.977,0.008365504
99.56899,7.381944,67.043,0.008360571
99.83768,7.375,67.11,0.008358794
101.8708,7.381944,67.177,0.008380422
103.8605,7.388889,67.243,0.008399626
105.2238,7.402778,67.31,0.008427046
105.3083,7.409722,67.377,0.008459156
104.5543,7.409722,67.443,0.008469821
103.6049,7.409722,67.51,0.008467863
102.2062,7.409722,67.577,0.008466768
100.6999,7.409722,67.643,0.008452317
100.1448,7.402778,67.71,0.008445486
100.5189,7.402778,67.777,0.00845318
101.8368,7.402778,67.843,0.008460777
103.5971,7.409722,67.91,0.008475715
105.0068,7.423611,67.977,0.0085
105.2675,7.430556,68.043,0.00851727
104.9653,7.4375,68.11,0.008525199
104.4813,7.4375,68.177,0.008532981
104.2626,7.4375,68.243,0.00853287
103.9983,7.444445,68.31,0.008530465
104.0633,7.444445,68.377,0.008533939
104.5735,7.451389,68.443,0.008540324
104.9392,7.458333,68.51,0.008545608
105.3558,7.465278,68.577,0.008556914
105.4783,7.472222,68.643,0.008559523
105.4996,7.486111,68.71,0.008561322
105.5163,7.493055,68.777,0.008569825
105.5518,7.506944,68.843,0.008569395
105.6417,7.513889,68.91,0.008570845
105.7738,7.527778,68.977,0.008578052
105.8781,7.541667,69.043,0.008577372
106.0942,7.5625,69.11,0.008579736
106.2608,7.583333,69.177,0.008582179
106.2436,7.597222,69.243,0.008583735
106.3073,7.625,69.31,0.008584803
106.5075,7.645833,69.377,0.008590684
106.5522,7.673611,69.443,0.008590684
106.5973,7.701389,69.51,0.008589947
106.6893,7.729167,69.577,0.008596961
106.8941,7.756944,69.643,0.008597708
107.0037,7.791667,69.71,0.008598933
106.991,7.819445,69.777,0.008603762
106.9577,7.854166,69.843,0.008604602
107.1773,7.888889,69.91,0.008603942
108.1727,7.930555,69.977,0.008615361
109.2312,7.965278,70.043,0.008637684
109.9925,8.006944,70.11,0.008677026
110.3578,8.041667,70.177,0.008743946
110.2001,8.0625,70.243,0.00879825
109.4597,8.076389,70.31,0.008825915
108.547,8.076389,70.377,0.008838057
107.342,8.076389,70.443,0.00883237
105.8959,8.076389,70.51,0.008819615
105.3926,8.069444,70.577,0.008821099
105.3489,8.069444,70.643,0.008818126
105.9402,8.069444,70.71,0.008822301
107.4202,8.076389,70.777,0.008838134
108.6825,8.083333,70.843,0.008852068
109.1867,8.090278,70.91,0.008868816
109.2222,8.097222,70.977,0.008887138
108.9143,8.097222,71.043,0.008896621
108.8056,8.097222,71.11,0.008902811
108.4963,8.104167,71.177,0.008910685
108.1372,8.104167,71.243,0.008913594
107.9147,8.104167,71.31,0.008910925
108.0884,8.104167,71.377,0.008920726
108.7675,8.111111,71.443,0.008928251
109.0879,8.111111,71.51,0.008938254
109.3096,8.118056,71.577,0.008953569
109.4427,8.125,71.643,0.008969633
109.1205,8.125,71.71,0.008972437
109.1129,8.125,71.777,0.008981584
109.1725,8.131945,71.843,0.008989765
108.8402,8.131945,71.91,0.008991202
108.867,8.131945,71.977,0.009002012
109.165,8.131945,72.043,0.009009625
109.1945,8.138889,72.11,0.009015255
109.4376,8.138889,72.177,0.00902915
109.421,8.145833,72.243,0.009035224
109.4505,8.145833,72.31,0.009043735
109.5815,8.152777,72.377,0.009058272
109.4095,8.152777,72.443,0.009064297
109.4754,8.152777,72.51,0.009069369
109.4446,8.159722,72.577,0.009083489
109.2964,8.159722,72.643,0.009086526
109.4394,8.159722,72.71,0.009089741
109.5134,8.166667,72.777,0.009102913
109.5069,8.166667,72.843,0.009110833
109.7545,8.173611,72.91,0.00911665
109.6404,8.173611,72.977,0.009130532
109.8112,8.173611,73.043,0.009137253
109.7414,8.180556,73.11,0.009140315
109.7633,8.180556,73.177,0.00915709
109.9089,8.1875,73.243,0.009165044
109.6824,8.1875,73.31,0.009169113
109.6552,8.1875,73.377,0.009179304
109.8271,8.1875,73.443,0.009185728
109.7194,8.194445,73.51,0.009189409
109.8045,8.194445,73.577,0.009202123
110.0695,8.201389,73.643,0.009211883
109.9153,8.201389,73.71,0.009215126
110.1767,8.201389,73.777,0.009234672
110.0596,8.208334,73.843,0.00923874
110.0316,8.208334,73.91,0.009245391
110.2471,8.215277,73.977,0.009259042
109.9317,8.215277,74.043,0.009264702
109.869,8.215277,74.11,0.00926609
110.1271,8.215277,74.177,0.009277762
110.0271,8.222222,74.243,0.009283604
110.1177,8.222222,74.31,0.009289717
110.2777,8.229166,74.377,0.009306751
110.3534,8.229166,74.443,0.009311766
110.4868,8.236111,74.51,0.009322126
110.6241,8.236111,74.577,0.00933995
110.5389,8.243056,74.643,0.009347603
110.3479,8.243056,74.71,0.009353347
110.2852,8.243056,74.777,0.009362752
110.1476,8.25,74.843,0.009367804
109.7914,8.25,74.91,0.009367534
109.6528,8.25,74.977,0.009371794
109.6992,8.25,75.043,0.009377438
110.35,8.25,75.11,0.009385001
110.7514,8.256945,75.177,0.009401608
110.8581,8.263889,75.243,0.009413369
110.9818,8.263889,75.31,0.009423318
110.7519,8.270834,75.377,0.009438731
110.5338,8.270834,75.443,0.009443116
110.5098,8.270834,75.51,0.009447462
110.4492,8.277778,75.577,0.009460006
110.1613,8.277778,75.643,0.009460805
110.1471,8.277778,75.71,0.009462456
110.569,8.277778,75.777,0.009473053
110.8,8.284722,75.843,0.009483446
111.0531,8.291666,75.91,0.009491737
110.9817,8.291666,75.977,0.009508593
111.0272,8.291666,76.043,0.009514898
110.8964,8.298611,76.11,0.009520584
110.7415,8.298611,76.177,0.009530875
110.7607,8.298611,76.243,0.009534687
110.8836,8.305555,76.31,0.009540425
110.7456,8.305555,76.377,0.009554161
110.8504,8.305555,76.443,0.009556758
110.9716,8.3125,76.51,0.009566026
111.0114,8.3125,76.577,0.009577514
111.2601,8.319444,76.643,0.009588856
111.0464,8.319444,76.71,0.009593753
111.2115,8.319444,76.777,0.00960859
111.1512,8.326389,76.843,0.00961386
110.9747,8.326389,76.91,0.009619966
111.1001,8.326389,76.977,0.009631114
111.0756,8.333334,77.043,0.009636044
110.9847,8.333334,77.11,0.009640866
111.2413,8.333334,77.177,0.009655409
111.1881,8.340278,77.243,0.009659557
111.2496,8.340278,77.31,0.009665948
111.38,8.347223,77.377,0.009680326
111.2618,8.347223,77.443,0.009685396
111.4413,8.347223,77.51,0.009694312
111.3664,8.354167,77.577,0.00970608
111.3631,8.354167,77.643,0.009709549
111.4539,8.361111,77.71,0.009716693
111.3508,8.361111,77.777,0.009729031
111.51,8.361111,77.843,0.009736596
111.3934,8.368055,77.91,0.009743193
111.4575,8.368055,77.977,0.009753648
111.678,8.375,78.043,0.009761392
111.4772,8.375,78.11,0.009766544
111.6817,8.375,78.177,0.009779651
111.6208,8.381944,78.243,0.009789256
111.5698,8.381944,78.31,0.009791338
111.7689,8.388889,78.377,0.009806748
111.503,8.388889,78.443,0.009812432
111.5109,8.388889,78.51,0.009816464
111.8129,8.395833,78.577,0.009831141
111.6184,8.395833,78.643,0.0098356
111.7514,8.395833,78.71,0.00984197
111.8391,8.402778,78.777,0.009854326
111.8169,8.402778,78.843,0.009863088
112.0039,8.409722,78.91,0.009870107
111.8228,8.409722,78.977,0.009880775
111.76,8.409722,79.043,0.009888164
111.9341,8.416667,79.11,0.009894886
111.7384,8.416667,79.177,0.009904556
111.7654,8.416667,79.243,0.009908803
112.0112,8.423612,79.31,0.009918014
111.9082,8.423612,79.377,0.009927712
112.1053,8.423612,79.443,0.009935966
112.0388,8.430555,79.51,0.009942856
112.1124,8.430555,79.577,0.009953626
112.2027,8.4375,79.643,0.009963135
112.0242,8.4375,79.71,0.009968379
112.1918,8.4375,79.777,0.009982982
112.0951,8.444444,79.843,0.009987953
111.9773,8.444444,79.91,0.009990309
112.1868,8.444444,79.975,0.010003481
112.5742,8.451389,80.064,0.010019784
113.3522,8.465278,80.131,0.010041179
113.8179,8.479167,80.197,0.010079992
114.0421,8.493056,80.264,0.010117199
114.1362,8.506944,80.331,0.010159136
114.2878,8.520833,80.397,0.010205994
114.3618,8.534722,80.464,0.010246011
114.414,8.548611,80.531,0.01029224
114.5243,8.5625,80.597,0.010341462
114.5949,8.576388,80.664,0.010381929
114.6998,8.590278,80.731,0.010423244
114.8034,8.604167,80.797,0.010468112
114.8479,8.618056,80.864,0.01050744
114.9558,8.631945,80.931,0.010548958
115.0975,8.645833,80.997,0.010596437
115.1885,8.659722,81.064,0.010638922
115.282,8.673611,81.131,0.010678556
115.4301,8.6875,81.197,0.010727145
115.4899,8.701389,81.264,0.010765129
115.5822,8.715278,81.331,0.010807249
115.7143,8.729166,81.397,0.010853611
115.8116,8.743055,81.464,0.01089431
115.8506,8.756945,81.531,0.010933878
115.9803,8.770834,81.597,0.010978492
116.0327,8.784723,81.664,0.011022523
116.1149,8.798611,81.731,0.011058151
116.2225,8.8125,81.797,0.011104997
116.3372,8.826389,81.864,0.011144102
116.4025,8.840278,81.931,0.011184333
116.5841,8.854167,81.997,0.011231953
116.6354,8.868055,82.064,0.011273087
116.75,8.881944,82.131,0.01131364
116.8539,8.895833,82.197,0.011358112
116.9578,8.909722,82.264,0.011398352
117.0141,8.923611,82.331,0.011438144
117.149,8.9375,82.397,0.011483689
117.2474,8.951389,82.464,0.011525847
117.3268,8.965278,82.531,0.011562518
117.4464,8.979167,82.597,0.011611249
117.5394,8.993056,82.664,0.011651415
117.6046,9.006944,82.731,0.011688734
117.7411,9.020833,82.797,0.01173494
117.8333,9.034722,82.864,0.011775697
117.9394,9.048611,82.931,0.011815402
118.0606,9.0625,82.997,0.011861336
118.1678,9.076389,83.064,0.011902631
118.2115,9.090277,83.131,0.011944935
118.3398,9.104167,83.197,0.011990602
118.425,9.118056,83.264,0.012032493
118.5255,9.131945,83.331,0.012069964
118.6518,9.152777,83.397,0.012118948
118.7543,9.166666,83.464,0.012160396
118.7816,9.180555,83.531,0.012198369
118.9185,9.194445,83.597,0.012244215
118.9841,9.208334,83.664,0.012285409
119.0815,9.222222,83.731,0.012323133
119.1749,9.236111,83.797,0.012367952
119.2749,9.25,83.864,0.012411673
119.3434,9.263889,83.931,0.012448349
119.4869,9.277778,83.997,0.01249373
119.5535,9.291667,84.064,0.0125362
119.6495,9.305555,84.131,0.012575623
119.7912,9.319444,84.197,0.01262086
119.8784,9.333333,84.264,0.012663918
119.9503,9.347222,84.331,0.012703715
120.0627,9.361112,84.397,0.012747676
120.1229,9.375,84.464,0.012788376
120.2139,9.388889,84.531,0.012828258
120.337,9.402778,84.597,0.012873481
120.4532,9.416667,84.664,0.012915852
120.5183,9.430556,84.731,0.012955487
120.6263,9.444444,84.797,0.013000652
120.7109,9.458333,84.864,0.013044036
120.7978,9.472222,84.931,0.013085249
120.907,9.486111,84.997,0.013130165
120.9709,9.5,85.064,0.013170533
121.084,9.513889,85.131,0.01320934
121.208,9.527777,85.197,0.013257149
121.2662,9.541667,85.264,0.013301198
121.3444,9.555556,85.331,0.013339974
121.4627,9.569445,85.397,0.013384601
121.4921,9.583334,85.464,0.0134291
121.5731,9.597222,85.531,0.013468518
121.7035,9.611111,85.597,0.013511861
121.7883,9.625,85.664,0.013557556
121.8536,9.638889,85.731,0.01360066
121.9614,9.652778,85.797,0.013644457
122.0329,9.666666,85.864,0.013685124
122.08,9.680555,85.931,0.013726234
122.1873,9.694444,85.997,0.013773995
122.2695,9.708334,86.064,0.01381433
122.3506,9.722223,86.131,0.013854027
122.4698,9.736111,86.197,0.013901648
122.5577,9.75,86.264,0.013944455
122.6123,9.763889,86.331,0.013982232
122.743,9.777778,86.397,0.014029139
122.8199,9.791667,86.464,0.014070888
122.8549,9.805555,86.531,0.014110398
122.9507,9.819444,86.597,0.014154541
123.0592,9.833333,86.664,0.014196215
123.1135,9.847222,86.731,0.014237271
123.2532,9.861111,86.797,0.014282903
123.3475,9.875,86.864,0.0143273
123.4122,9.888889,86.931,0.014365448
123.5098,9.902778,86.997,0.014410742
